Time,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,LWristYaw,LHand,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,RWristYaw,RHand,LHipYawPitch,LHipRoll,LHipPitch,LKneePitch,LAnklePitch,LAnkleRoll,RHipYawPitch,RHipRoll,RHipPitch,RKneePitch,RAnklePitch,RAnkleRoll
41.0001277924,0.0,0.0,2.80259692865e-45,0.00872664805502,-2.80259692865e-45,-0.0349065922201,2.80259692865e-45,0.0,2.80259692865e-45,-0.00872664805502,2.80259692865e-45,0.0349065922201,2.80259692865e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0000171661,0.0,0.0,1.75267523446e-05,0.00872862618417,-1.35119789775e-05,-0.0349137894809,1.32136062803e-06,0.0,1.71159463207e-05,-0.00872817356139,1.55070720211e-05,0.0349126085639,2.04395860237e-06,0.0,-7.1212466537e-06,2.86599788524e-06,1.0062716683e-05,-4.33471541328e-06,2.71511044048e-06,-3.37603523803e-06,-7.1212466537e-06,-5.2853579291e-06,8.81026699062e-06,-3.52290362571e-06,3.01286627291e-06,4.84876272822e-06
123.000144958,0.0,0.0,0.000220159578021,0.00875149480999,-0.000169728606124,-0.0349970087409,1.65980654856e-05,0.0,0.000214999294258,-0.00874581933022,0.000194789667148,0.0349822081625,2.5674864446e-05,0.0,-6.37484845356e-05,2.56560451817e-05,9.00801533135e-05,-3.88038170058e-05,2.43053200393e-05,-3.02218340948e-05,-6.37484845356e-05,-4.7313842515e-05,7.88683755673e-05,-3.15365796268e-05,2.69707907137e-05,4.34055036749e-05
164.000034332,0.0,0.0,0.000772062456235,0.00881378166378,-0.000595209654421,-0.0352236740291,5.82066131756e-05,0.0,0.000753966218326,-0.00879388209432,0.000683094491251,0.03517177701,9.00374143384e-05,0.0,-0.00017612708325,7.08836305421e-05,0.000248877331614,-0.000107208863483,6.71517918818e-05,-8.34981910884e-05,-0.00017612708325,-0.000130720742163,0.000217900975258,-8.71306328918e-05,7.45160723454e-05,0.000119922602607
206.000089645,0.0,0.0,0.00176409736741,0.00892574246973,-0.00136000372004,-0.0356310978532,0.000132997185574,0.0,0.00172274908982,-0.00888027530164,0.00156081316527,0.035512521863,0.000205727876164,0.0,-0.000343343039276,0.000138180927024,0.00048516280367,-0.000208993529668,0.000130906060804,-0.000162771815667,-0.000343343039276,-0.000254827697063,0.000424777303124,-0.000169852908584,0.000145262019942,0.000233777755057
256.000041962,0.0,0.0,0.00417653657496,0.0091980099678,-0.00321983639151,-0.0366218797863,0.000314873585012,0.0,0.00407864432782,-0.00909036584198,0.00369525724091,0.0363411530852,0.000487064971821,0.0,-0.000694987829775,0.000279702944681,0.000982056371868,-0.000423040328315,0.000264977308689,-0.000329479284119,-0.000694987829775,-0.000515816907864,0.000859825289808,-0.000343812716892,0.00029403634835,0.00047320802696
297.000169754,0.0,0.0,0.00643065338954,0.00945240911096,-0.00495761306956,-0.0375476405025,0.000484813848743,0.0,0.00627992721274,-0.00928666908294,0.00568962283432,0.0371154025197,0.000749938539229,0.0,-0.000995298731141,0.000400565273594,0.00140641233884,-0.000605840119533,0.00037947652163,-0.000471850449685,-0.000995298731141,-0.000738706265111,0.00123136409093,-0.000492377439514,0.000421092263423,0.000677685777191
338.999986649,0.0,0.0,0.00920908898115,0.00976598262787,-0.00709960469976,-0.0386887378991,0.000694283051416,0.0,0.008993239142,-0.00952863320708,0.00814788695425,0.0380697436631,0.00107395788655,0.0,-0.00134724820964,0.000542209949344,0.00190373661462,-0.000820072425995,0.00051366398111,-0.000638702418655,-0.00134724820964,-0.000999921699986,0.00166678917594,-0.000666488020215,0.000569995550904,0.000917323573958
379.00018692,0.0,0.0,0.0125109488145,0.010138630867,-0.00964512303472,-0.0400448068976,0.000943213875871,0.0,0.0122177088633,-0.00981618091464,0.0110692605376,0.0392038747668,0.00145901879296,0.0,-0.00174992263783,0.00070426921593,0.00247273780406,-0.00106518098619,0.000667191226967,-0.000829601951409,-0.00174992263783,-0.00129878486041,0.00216496991925,-0.00086569233099,0.000740359479096,0.00119149917737
420.000076294,0.0,0.0,0.0163317602128,0.0105698471889,-0.0125907184556,-0.0416140034795,0.00123126897961,0.0,0.0159489642829,-0.0101489219815,0.0144497836009,0.0405162572861,0.00190459925216,0.0,-0.00220240768977,0.000886375084519,0.00311212427914,-0.0013406095095,0.000839709711727,-0.00104411575012,-0.00220240768977,-0.00163461721968,0.00272477557883,-0.00108953809831,0.000931797432713,0.00149959034752
460.999965668,0.0,0.0,0.0206649787724,0.011058893986,-0.0159313455224,-0.0433936454356,0.00155795493629,0.0,0.0201806165278,-0.0105262864381,0.0182836670429,0.0420046411455,0.00240993639454,0.0,-0.00270378938876,0.00108815985732,0.00382060464472,-0.00164580147248,0.00103087106254,-0.00128181045875,-0.00270378938876,-0.00200674054213,0.00334507529624,-0.00133757328149,0.00114392268006,0.00184097455349
501.000165939,0.0,0.0,0.0255028624088,0.0116048967466,-0.019661039114,-0.0453805550933,0.00192268821411,0.0,0.0249051079154,-0.0109476018697,0.0225640628487,0.043666370213,0.00297412741929,0.0,-0.00325315399095,0.00130925572012,0.00459688715637,-0.00198020064272,0.00124032667372,-0.00154225272126,-0.00325315399095,-0.00241447659209,0.00402473844588,-0.0016093456652,0.00137634854764,0.00221502967179
