Time,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,LWristYaw,LHand,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,RWristYaw,RHand,LHipYawPitch,LHipRoll,LHipPitch,LKneePitch,LAnklePitch,LAnkleRoll,RHipYawPitch,RHipRoll,RHipPitch,RKneePitch,RAnklePitch,RAnkleRoll
46.0000038147,-1.17477111417e-06,-0.170000001788,1.4723559618,0.185418635607,-1.19370496273,-0.410386353731,0.0999902710319,0.300052165985,1.4723559618,-0.185418635607,1.19370496273,0.410386353731,0.100004188716,0.300052165985,-0.1700014323,0.100000418723,0.129998892546,-0.0900003612041,0.0899996161461,-0.130000025034,-0.1700014323,-0.100000418723,0.129998892546,-0.0900003612041,0.0899996161461,0.130000025034
95.0000286102,-4.67660083814e-06,-0.169999971986,1.4723546505,0.18541815877,-1.19371366501,-0.410381615162,0.0999538749456,0.300207644701,1.4723546505,-0.18541815877,1.19371366501,0.410381615162,0.100019924343,0.300207644701,-0.170005723834,0.100001655519,0.129995599389,-0.090001411736,0.0899984762073,-0.130000144243,-0.170005723834,-0.100001655519,0.129995599389,-0.090001411736,0.0899984762073,0.130000144243
146.000146866,-2.88071823888e-05,-0.169999524951,1.4723392725,0.185413122177,-1.19380402565,-0.410332381725,0.099573507905,0.301279038191,1.4723392725,-0.185413122177,1.19380402565,0.410332381725,0.10018440336,0.301279038191,-0.170035257936,0.100010223687,0.129972964525,-0.0900086984038,0.089990593493,-0.130000904202,-0.170035257936,-0.100010223687,0.129972964525,-0.0900086984038,0.089990593493,0.130000904202
196.000099182,-5.59112377232e-05,-0.169998705387,1.47231471539,0.185405746102,-1.19393348694,-0.410261899233,0.0990274846554,0.302482426167,1.47231471539,-0.185405746102,1.19393348694,0.410261899233,0.100420676172,0.302482426167,-0.170068413019,0.100019842386,0.129947528243,-0.0900168865919,0.0899817347527,-0.13000176847,-0.170068413019,-0.100019842386,0.129947528243,-0.0900168865919,0.0899817347527,0.13000176847
246.000051498,-0.000112418274512,-0.169996201992,1.47224867344,0.185387164354,-1.1942460537,-0.410091817379,0.0977048873901,0.30499124527,1.47224867344,-0.185387164354,1.1942460537,0.410091817379,0.100993424654,0.30499124527,-0.170137539506,0.100039884448,0.129894480109,-0.0900339335203,0.0899632647634,-0.130003556609,-0.170137539506,-0.100039884448,0.129894480109,-0.0900339335203,0.0899632647634,0.130003556609
295.000076294,-0.000160263516591,-0.169993445277,1.4721814394,0.185369059443,-1.19453585148,-0.409934163094,0.0964739993215,0.30711555481,1.4721814394,-0.185369059443,1.19453585148,0.409934163094,0.101526893675,0.30711555481,-0.170196086168,0.100056856871,0.129849582911,-0.0900483801961,0.0899476334453,-0.130005091429,-0.170196086168,-0.100056856871,0.129849582911,-0.0900483801961,0.0899476334453,0.130005091429
345.00002861,-0.000246617564699,-0.16998718679,1.47204017639,0.185332119465,-1.19509220123,-0.409631669521,0.0941013544798,0.31094956398,1.47204017639,-0.185332119465,1.19509220123,0.409631669521,0.102556109428,0.31094956398,-0.170301735401,0.100087493658,0.129768520594,-0.090074442327,0.0899194180965,-0.130007863045,-0.170301735401,-0.100087493658,0.129768520594,-0.090074442327,0.0899194180965,0.130007863045
386.000156403,-0.000313517724862,-0.169981345534,1.47191631794,0.185300335288,-1.19554233551,-0.409387022257,0.0921734124422,0.313919872046,1.47191631794,-0.185300335288,1.19554233551,0.409387022257,0.103393189609,0.313919872046,-0.17038358748,0.100111231208,0.129705742002,-0.090094640851,0.0898975580931,-0.130010023713,-0.17038358748,-0.100111231208,0.129705742002,-0.090094640851,0.0898975580931,0.130010023713
437.00003624,-0.000387567706639,-0.169973954558,1.47176647186,0.185262337327,-1.19605374336,-0.409109055996,0.089974552393,0.317207604647,1.47176647186,-0.185262337327,1.19605374336,0.409109055996,0.104348629713,0.317207604647,-0.17047418654,0.100137501955,0.129636242986,-0.0901169925928,0.0898733660579,-0.1300124228,-0.17047418654,-0.100137501955,0.129636242986,-0.0901169925928,0.0898733660579,0.1300124228
478.000164032,-0.000468497513793,-0.169964820147,1.47158896923,0.185217693448,-1.19662427902,-0.408798903227,0.0875110030174,0.320800811052,1.47158896923,-0.185217693448,1.19662427902,0.408798903227,0.105419941247,0.320800811052,-0.170573204756,0.100166216493,0.129560276866,-0.0901414230466,0.0898469164968,-0.130015045404,-0.170573204756,-0.100166216493,0.129560276866,-0.0901414230466,0.0898469164968,0.130015045404
521.000146866,-0.000556037644856,-0.169953793287,1.47138214111,0.185166031122,-1.19725203514,-0.408457696438,0.0847894996405,0.324687510729,1.47138214111,-0.185166031122,1.19725203514,0.408457696438,0.106604397297,0.324687510729,-0.170680314302,0.100197270513,0.129478126764,-0.090167850256,0.0898183137178,-0.130017906427,-0.170680314302,-0.100197270513,0.129478126764,-0.090167850256,0.0898183137178,0.130017906427
562.00003624,-0.000649918161798,-0.169940650463,1.47114431858,0.185106933117,-1.19793462753,-0.408086568117,0.0818170905113,0.32885569334,1.47114431858,-0.185106933117,1.19793462753,0.408086568117,0.107899151742,0.32885569334,-0.170795172453,0.100230574608,0.129390001297,-0.090196184814,0.0897876396775,-0.130020976067,-0.170795172453,-0.100230574608,0.129390001297,-0.090196184814,0.0897876396775,0.130020976067
