Time,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,LElbowYaw,LElbowRoll,LWristYaw,LHand,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,RWristYaw,RHand,LHipYawPitch,LHipRoll,LHipPitch,LKneePitch,LAnklePitch,LAnkleRoll,RHipYawPitch,RHipRoll,RHipPitch,RKneePitch,RAnklePitch,RAnkleRoll
43.9999103546,-0.0122582325712,-0.0499418415129,1.29679608345,0.179761439562,-0.589518129826,-0.035856410861,-0.549953103065,0.639882862568,1.29694235325,-0.17977912724,0.589502811432,0.0359369963408,0.550578176975,0.639859676361,-0.179435551167,0.102681025863,0.128792390227,-0.0923150107265,0.0875239670277,-0.130303516984,-0.179435551167,-0.102724902332,0.128825157881,-0.092327915132,0.0875134542584,0.130337491632
85.000038147,-0.0122228227556,-0.0504588186741,1.29709231853,0.179928317666,-0.590495228767,-0.036853030324,-0.548015356064,0.638279914856,1.29736614227,-0.17996416986,0.590466082096,0.0369995608926,0.549160659313,0.638241946697,-0.179435551167,0.102645993233,0.128778606653,-0.0923067927361,0.0875519067049,-0.130275189877,-0.179435551167,-0.10271781683,0.128832221031,-0.092327915132,0.0875346958637,0.130330786109
125.999927521,-0.0121792294085,-0.0510952882469,1.29747438431,0.180139705539,-0.591817080975,-0.0382222607732,-0.545422136784,0.636306524277,1.29792332649,-0.180202707648,0.591768622398,0.0384546779096,0.547263622284,0.636250376701,-0.179435551167,0.102602876723,0.128761649132,-0.0922966748476,0.0875862985849,-0.130240306258,-0.179435551167,-0.1027090922,0.12884093821,-0.092327915132,0.0875608548522,0.130322545767
167.999982834,-0.0121277198195,-0.0518473275006,1.29793858528,0.180392086506,-0.593492150307,-0.0399650484324,-0.542169392109,0.633974850178,1.29861199856,-0.180492535233,0.593418419361,0.0403026342392,0.544884085655,0.633897185326,-0.179435551167,0.102551929653,0.12874160707,-0.0922847241163,0.0876269415021,-0.130199104548,-0.179435551167,-0.102698788047,0.128851249814,-0.092327915132,0.0875917598605,0.130312800407
210.000038147,-0.0120685631409,-0.0527110286057,1.29848098755,0.180681869388,-0.595522999763,-0.04207765311,-0.538264274597,0.631296932697,1.2994287014,-0.180830970407,0.595417916775,0.0425387769938,0.542027294636,0.631194651127,-0.179435551167,0.102493420243,0.128718599677,-0.0922709926963,0.0876736193895,-0.13015177846,-0.179435551167,-0.102686963975,0.128863081336,-0.092327915132,0.0876272544265,0.130301624537
259.999990463,-0.0120020275936,-0.0536824651062,1.29909753799,0.181005597115,-0.597908675671,-0.044553425163,-0.533720374107,0.628285050392,1.3003692627,-0.18121522665,0.597766160965,0.0451554730535,0.538703203201,0.628154933453,-0.179435551167,0.102427616715,0.128692701459,-0.0922555550933,0.087726123631,-0.130098551512,-0.179435551167,-0.102673657238,0.128876388073,-0.092327915132,0.0876671746373,0.130289047956
309.99994278,-0.0118889743462,-0.0553330555558,1.30015385151,0.181547746062,-0.602145493031,-0.0489291660488,-0.525745093822,0.623167335987,1.30200242996,-0.181871443987,0.601935684681,0.0497730262578,0.532868921757,0.622990071774,-0.179435551167,0.102315798402,0.128648713231,-0.092229321599,0.0878153294325,-0.130008101463,-0.179435551167,-0.102651044726,0.128898993134,-0.092327915132,0.0877350047231,0.13026766479
360.000133514,-0.0118051646277,-0.0565567016602,1.30094134808,0.18194258213,-0.605402469635,-0.0522734038532,-0.519684195518,0.619373500347,1.30323278904,-0.182358145714,0.605140626431,0.0532974340022,0.528435051441,0.619161248207,-0.179435551167,0.102232903242,0.12861610949,-0.0922098755836,0.0878814607859,-0.129941061139,-0.179435551167,-0.102634288371,0.128915756941,-0.092327915132,0.0877852961421,0.130251839757
410.000085831,-0.0116674583405,-0.0585672333837,1.30224108696,0.182578131557,-0.610923349857,-0.057903919369,-0.509529411793,0.613139808178,1.30527961254,-0.183155283332,0.610573351383,0.0592245608568,0.521006345749,0.612870156765,-0.179435551167,0.102096699178,0.128562539816,-0.0921779125929,0.0879901126027,-0.129830896854,-0.179435551167,-0.102606743574,0.128943294287,-0.092327915132,0.0878679156303,0.130225792527
460.000038147,-0.0115680508316,-0.0600185915828,1.30318367481,0.183026984334,-0.615019202232,-0.0620509199798,-0.502082228661,0.608639895916,1.30677223206,-0.183727577329,0.614604234695,0.0635857880116,0.515558421612,0.60832875967,-0.179435551167,0.101998381317,0.128523856401,-0.0921548455954,0.0880685523152,-0.129751369357,-0.179435551167,-0.102586857975,0.128963187337,-0.092327915132,0.087927557528,0.130207002163
509.000062943,-0.0114082070068,-0.0623523406684,1.30470776558,0.183731943369,-0.621770977974,-0.0688331499696,-0.489950627089,0.601404130459,1.30919289589,-0.184640735388,0.621250271797,0.0707123875618,0.506683588028,0.601026237011,-0.179435551167,0.101840287447,0.128461673856,-0.0921177566051,0.0881946757436,-0.129623502493,-0.179435551167,-0.102554894984,0.128995150328,-0.092327915132,0.0880234614015,0.130176782608
549.999952316,-0.0112948799506,-0.0640069320798,1.30579531193,0.184219628572,-0.626668572426,-0.0737123936415,-0.481254696846,0.596274018288,1.31092214584,-0.185282081366,0.626072347164,0.0758356824517,0.500322163105,0.595848917961,-0.179435551167,0.101728193462,0.12841758132,-0.0920914560556,0.0882840976119,-0.129532828927,-0.179435551167,-0.102532222867,0.129017814994,-0.092327915132,0.0880914554,0.130155354738
